scientificName,canonicalName,aus_native
Stigmaphyllon timoriense (DC.) C.E.Anderson,Stigmaphyllon timoriense,TRUE
Tristellateia australasiae A.Rich.,Tristellateia australasiae,TRUE
Brackenridgea australiana F.Muell.,Brackenridgea australiana,TRUE
Ochna serrulata (Hochst.) Walp.,Ochna serrulata,FALSE
Adenia heterophylla (Blume) Koord.,Adenia heterophylla,TRUE
Passiflora aurantia G.Forst.,Passiflora aurantia,TRUE
Passiflora aurantioides (K.Schum.) Krosnick,Passiflora aurantioides,TRUE
Passiflora caerulea L.,Passiflora caerulea,FALSE
Passiflora cinnabarina Lindl.,Passiflora cinnabarina,TRUE
Passiflora coccinea Aubl.,Passiflora coccinea,FALSE
Passiflora edulis Sims,Passiflora edulis,FALSE
Passiflora filamentosa Cav.,Passiflora filamentosa,FALSE
Passiflora foetida L.,Passiflora foetida,FALSE
Passiflora herbertiana Ker Gawl.,Passiflora herbertiana,TRUE
Passiflora kuranda Krosnick & A.J.Ford,Passiflora kuranda,TRUE
Passiflora laurifolia L.,Passiflora laurifolia,FALSE
Passiflora ligularis Juss.,Passiflora ligularis,FALSE
Passiflora maliformis L.,Passiflora maliformis,FALSE
Passiflora morifolia Mast.,Passiflora morifolia,FALSE
Passiflora pallida L.,Passiflora pallida,FALSE
Passiflora quadrangularis L.,Passiflora quadrangularis,FALSE
Passiflora sanguinolenta Mast. & Linden,Passiflora sanguinolenta,FALSE
Passiflora suberosa L.,Passiflora suberosa,FALSE
Passiflora subpeltata Ortega,Passiflora subpeltata,FALSE
Passiflora tarminiana Coppens & V.E.Barney,Passiflora tarminiana,FALSE
Turnera subulata Sm.,Turnera subulata,FALSE
Turnera ulmifolia L.,Turnera ulmifolia,FALSE
Actephila bella P.I.Forst.,Actephila bella,TRUE
Actephila championiae P.I.Forst.,Actephila championiae,TRUE
Actephila flavescens P.I.Forst.,Actephila flavescens,TRUE
Actephila foetida Domin,Actephila foetida,TRUE
Actephila grandifolia (Müll.Arg.) Baill.,Actephila grandifolia,TRUE
Actephila latifolia Benth.,Actephila latifolia,TRUE
Actephila lindleyi (Steud.) Airy Shaw,Actephila lindleyi,TRUE
Actephila longipedicellata P.I.Forst.,Actephila longipedicellata,TRUE
Actephila petiolaris Benth.,Actephila petiolaris,TRUE
Actephila plicata P.I.Forst.,Actephila plicata,TRUE
Actephila sessilifolia Benth.,Actephila sessilifolia,TRUE
Actephila traceyi P.I.Forst.,Actephila traceyi,TRUE
Actephila venusta P.I.Forst.,Actephila venusta,TRUE
Actephila vernicosa P.I.Forst.,Actephila vernicosa,TRUE
Antidesma bunius (L.) Spreng.,Antidesma bunius,TRUE
Antidesma erostre F.Muell. ex Benth.,Antidesma erostre,TRUE
Antidesma excavatum Miq.,Antidesma excavatum,TRUE
Antidesma ghaesembilla Gaertn.,Antidesma ghaesembilla,TRUE
Antidesma parvifolium Thwaites & F.Muell.,Antidesma parvifolium,TRUE
Bischofia javanica Blume,Bischofia javanica,TRUE
Breynia androgyna (L.) Chakrab. & N.P.Balakr.,Breynia androgyna,FALSE
Breynia cernua (Poir.) Müll.Arg.,Breynia cernua,TRUE
Breynia disticha J.R.Forst. & G.Forst.,Breynia disticha,FALSE
Breynia macrantha (Hassk.) Chakrab. & N.P.Balakr.,Breynia macrantha,TRUE
Breynia oblongifolia (Müll.Arg.) Müll.Arg.,Breynia oblongifolia,TRUE
Bridelia exaltata F.Muell.,Bridelia exaltata,TRUE
Bridelia finalis P.I.Forst.,Bridelia finalis,TRUE
Bridelia insulana Hance,Bridelia insulana,TRUE
Bridelia leichhardtii Baill. ex Müll.Arg.,Bridelia leichhardtii,TRUE
Bridelia tomentosa Blume,Bridelia tomentosa,TRUE
Cleistanthus apodus Benth.,Cleistanthus apodus,TRUE
Cleistanthus cunninghamii (Müll.Arg.) Müll.Arg.,Cleistanthus cunninghamii,TRUE
Cleistanthus dallachyanus (Baill.) Benth.,Cleistanthus dallachyanus,TRUE
Cleistanthus discolor Summerh.,Cleistanthus discolor,TRUE
Cleistanthus hylandii Airy Shaw,Cleistanthus hylandii,TRUE
Cleistanthus myrianthus (Hassk.) Kurz,Cleistanthus myrianthus,TRUE
Cleistanthus peninsularis Airy Shaw & B.Hyland,Cleistanthus peninsularis,TRUE
Cleistanthus semiopacus F.Muell. ex Benth.,Cleistanthus semiopacus,TRUE
Cleistanthus xerophilus Domin,Cleistanthus xerophilus,TRUE
Flueggea leucopyrus Willd.,Flueggea leucopyrus,TRUE
Flueggea virosa (Willd.) Voigt,Flueggea virosa,TRUE
Glochidion apodogynum Airy Shaw,Glochidion apodogynum,TRUE
Glochidion barronense Airy Shaw,Glochidion barronense,TRUE
Glochidion benthamianum Domin,Glochidion benthamianum,TRUE
Glochidion disparipes Airy Shaw,Glochidion disparipes,TRUE
Glochidion ferdinandi (Müll.Arg.) F.M.Bailey,Glochidion ferdinandi,TRUE
Glochidion harveyanum Domin,Glochidion harveyanum,TRUE
Glochidion hylandii Airy Shaw,Glochidion hylandii,TRUE
Glochidion lobocarpum (Benth.) F.M.Bailey,Glochidion lobocarpum,TRUE
Glochidion perakense Hook.f.,Glochidion perakense,TRUE
Glochidion philippicum (Cav.) C.B.Rob.,Glochidion philippicum,TRUE
Glochidion pruinosum Airy Shaw,Glochidion pruinosum,TRUE
Glochidion pungens Airy Shaw,Glochidion pungens,TRUE
Glochidion sessiliflorum Airy Shaw,Glochidion sessiliflorum,TRUE
Glochidion sumatranum Miq.,Glochidion sumatranum,TRUE
Glochidion xerocarpum (O.Schwarz) Airy Shaw,Glochidion xerocarpum,TRUE
Margaritaria dubium-traceyi Airy Shaw & B.Hyland,Margaritaria dubium-traceyi,TRUE
Margaritaria indica (Dalzell) Airy Shaw,Margaritaria indica,TRUE
Notoleptopus decaisnei (Benth.) Voronts. & Petra Hoffm.,Notoleptopus decaisnei,TRUE
Phyllanthus acidus (L.) Skeels,Phyllanthus acidus,FALSE
Phyllanthus amarus Schumach.,Phyllanthus amarus,FALSE
Phyllanthus aridus Benth.,Phyllanthus aridus,TRUE
Phyllanthus armstrongii Benth.,Phyllanthus armstrongii,TRUE
Phyllanthus australis Hook.f.,Phyllanthus australis,TRUE
Phyllanthus baeckeoides J.T.Hunter & J.J.Bruhl,Phyllanthus baeckeoides,TRUE
Phyllanthus brassii C.T.White,Phyllanthus brassii,TRUE
Phyllanthus calycinus Labill.,Phyllanthus calycinus,TRUE
Phyllanthus carpentariae Müll.Arg.,Phyllanthus carpentariae,TRUE
Phyllanthus cauticola J.T.Hunter & J.J.Bruhl,Phyllanthus cauticola,TRUE
Phyllanthus ciccoides Müll.Arg.,Phyllanthus ciccoides,TRUE
Phyllanthus clamboides (F.Muell.) Diels,Phyllanthus clamboides,TRUE
Phyllanthus cuscutiflorus S.Moore,Phyllanthus cuscutiflorus,TRUE
Phyllanthus dallachyanus Benth.,Phyllanthus dallachyanus,TRUE
Phyllanthus debilis Klein ex Willd.,Phyllanthus debilis,FALSE
Phyllanthus emblica L.,Phyllanthus emblica,FALSE
Phyllanthus eremicus R.L.Barrett & I.Telford,Phyllanthus eremicus,TRUE
Phyllanthus erwinii J.T.Hunter & J.J.Bruhl,Phyllanthus erwinii,TRUE
Phyllanthus eutaxioides S.Moore,Phyllanthus eutaxioides,TRUE
Phyllanthus exilis S.Moore,Phyllanthus exilis,TRUE
Phyllanthus flagellaris Benth.,Phyllanthus flagellaris,TRUE
Phyllanthus fuernrohrii F.Muell.,Phyllanthus fuernrohrii,TRUE
Phyllanthus gunnii Hook.f.,Phyllanthus gunnii,TRUE
Phyllanthus hamelinii I.Telford & R.L.Barrett,Phyllanthus hamelinii,TRUE
Phyllanthus hirtellus F.Muell. ex Müll.Arg.,Phyllanthus hirtellus,TRUE
Phyllanthus hypospodius F.Muell.,Phyllanthus hypospodius,TRUE
Phyllanthus indigoferoides Benth.,Phyllanthus indigoferoides,TRUE
Phyllanthus involutus J.T.Hunter & J.J.Bruhl,Phyllanthus involutus,TRUE
Phyllanthus lacerosus Airy Shaw,Phyllanthus lacerosus,TRUE
Phyllanthus lacunarius F.Muell.,Phyllanthus lacunarius,TRUE
Phyllanthus lacunellus Airy Shaw,Phyllanthus lacunellus,TRUE
Phyllanthus lamprophyllus Müll.Arg.,Phyllanthus lamprophyllus,TRUE
Phyllanthus maderaspatensis L.,Phyllanthus maderaspatensis,TRUE
Phyllanthus microcladus Müll.Arg.,Phyllanthus microcladus,TRUE
Phyllanthus minutiflorus F.Muell. ex Müll.Arg.,Phyllanthus minutiflorus,TRUE
Phyllanthus mitchellii Benth.,Phyllanthus mitchellii,TRUE
Phyllanthus novae-hollandiae Müll.Arg.,Phyllanthus novae-hollandiae,TRUE
Phyllanthus oblanceolatus J.T.Hunter & J.J.Bruhl,Phyllanthus oblanceolatus,TRUE
Phyllanthus occidentalis J.T.Hunter & J.J.Bruhl,Phyllanthus occidentalis,TRUE
Phyllanthus praelongipes Airy Shaw & G.L.Webster,Phyllanthus praelongipes,TRUE
Phyllanthus prominulatus J.T.Hunter & J.J.Bruhl,Phyllanthus prominulatus,TRUE
Phyllanthus reticulatus Poir.,Phyllanthus reticulatus,TRUE
Phyllanthus sauropodoides Airy Shaw,Phyllanthus sauropodoides,TRUE
Phyllanthus saxosus F.Muell.,Phyllanthus saxosus,TRUE
Phyllanthus scaber Klotzsch,Phyllanthus scaber,TRUE
Phyllanthus similis Müll.Arg.,Phyllanthus similis,TRUE
Phyllanthus simplex Retz.,Phyllanthus simplex,TRUE
Phyllanthus striaticaulis J.T.Hunter & J.J.Bruhl,Phyllanthus striaticaulis,TRUE
Phyllanthus subcrenulatus F.Muell.,Phyllanthus subcrenulatus,TRUE
Phyllanthus sulcatus J.T.Hunter & J.J.Bruhl,Phyllanthus sulcatus,TRUE
Phyllanthus tenellus Roxb.,Phyllanthus tenellus,FALSE
Phyllanthus trachygyne Benth.,Phyllanthus trachygyne,TRUE
Phyllanthus triandrus (Hook.) Druce,Phyllanthus triandrus,TRUE
Phyllanthus urinaria L.,Phyllanthus urinaria,TRUE
Phyllanthus virgatus G.Forst.,Phyllanthus virgatus,TRUE
Poranthera coerulea O.Schwarz,Poranthera coerulea,TRUE
Poranthera corymbosa Brongn.,Poranthera corymbosa,TRUE
Poranthera dissecta Halford & R.J.F.Hend.,Poranthera dissecta,TRUE
Poranthera drummondii Klotzsch,Poranthera drummondii,TRUE
Poranthera ericifolia Rudge,Poranthera ericifolia,TRUE
Poranthera ericoides Klotzsch,Poranthera ericoides,TRUE
Poranthera florosa Halford & R.J.F.Hend.,Poranthera florosa,TRUE
Poranthera huegelii Klotzsch,Poranthera huegelii,TRUE
Poranthera leiosperma Halford & R.J.F.Hend.,Poranthera leiosperma,TRUE
Poranthera microphylla Brongn.,Poranthera microphylla,TRUE
Poranthera moorokatta R.L.Barrett,Poranthera moorokatta,TRUE
Poranthera obovata Halford & R.J.F.Hend.,Poranthera obovata,TRUE
Poranthera oreophila Halford & R.J.F.Hend.,Poranthera oreophila,TRUE
Poranthera petalifera (Orchard & J.B.Davies) Halford & R.J.F.Hend.,Poranthera petalifera,TRUE
Poranthera triandra J.M.Black,Poranthera triandra,TRUE
Sauropus anemoniflorus J.T.Hunter & J.J.Bruhl,Sauropus anemoniflorus,TRUE
Sauropus arenosus J.T.Hunter & J.J.Bruhl,Sauropus arenosus,TRUE
Sauropus bacciformis (L.) E.A.Shaw,Sauropus bacciformis,TRUE
Sauropus brunonis (S.Moore) Airy Shaw,Sauropus brunonis,TRUE
Sauropus crassifolius (Müll.Arg.) Airy Shaw,Sauropus crassifolius,TRUE
Sauropus decrescentifolius J.T.Hunter & J.J.Bruhl,Sauropus decrescentifolius,TRUE
Sauropus ditassoides (Müll.Arg.) Airy Shaw,Sauropus ditassoides,TRUE
Sauropus dunlopii J.T.Hunter & J.J.Bruhl,Sauropus dunlopii,TRUE
Sauropus elachophyllus (Benth.) Airy Shaw,Sauropus elachophyllus,TRUE
Sauropus filicinus J.T.Hunter & J.J.Bruhl,Sauropus filicinus,TRUE
Sauropus gracilis J.T.Hunter & J.J.Bruhl,Sauropus gracilis,TRUE
Sauropus hirtellus (F.Muell.) Airy Shaw,Sauropus hirtellus,TRUE
Sauropus huntii Airy Shaw,Sauropus huntii,TRUE
Sauropus ochrophyllus (Benth.) Airy Shaw,Sauropus ochrophyllus,TRUE
Sauropus paucifolius J.T.Hunter & J.J.Bruhl,Sauropus paucifolius,TRUE
Sauropus ramosissimus (F.Muell.) Airy Shaw,Sauropus ramosissimus,TRUE
Sauropus rigens (F.Muell.) Airy Shaw,Sauropus rigens,TRUE
Sauropus rigidulus (Müll.Arg.) Airy Shaw,Sauropus rigidulus,TRUE
Sauropus rimophilus J.T.Hunter & J.J.Bruhl,Sauropus rimophilus,TRUE
Sauropus stenocladus (Müll.Arg.) J.T.Hunter & J.J.Bruhl,Sauropus stenocladus,TRUE
Synostemon albiflorus (Müll.Arg.) Airy Shaw,Synostemon albiflorus,TRUE
Synostemon aphyllus (J.T.Hunter & J.J.Bruhl) I.Telford & Pruesapan,Synostemon aphyllus,TRUE
Synostemon glaucus F.Muell.,Synostemon glaucus,TRUE
Synostemon hamersleyensis I.Telford & Naaykens,Synostemon hamersleyensis,TRUE
Synostemon hubbardii (Airy Shaw) I.Telford & Pruesapan,Synostemon hubbardii,TRUE
Synostemon judithae I.Telford & J.J.Bruhl,Synostemon judithae,TRUE
Synostemon lissocarpus (S.Moore) I.Telford & Pruesapan,Synostemon lissocarpus,TRUE
Synostemon podenzanae (S.Moore) I.Telford & Pruesapan,Synostemon podenzanae,TRUE
Synostemon rhytidospermus (F.Muell. ex Müll.Arg.) I.Telford & Pruesapan,Synostemon rhytidospermus,TRUE
Synostemon salignus (J.T.Hunter & J.J.Bruhl) I.Telford & Pruesapan,Synostemon salignus,TRUE
Synostemon sphenophyllus Airy Shaw,Synostemon sphenophyllus,TRUE
Synostemon spinosus I.Telford & J.J.Bruhl,Synostemon spinosus,TRUE
Synostemon trachyspermus (F.Muell.) I.Telford & Pruesapan,Synostemon trachyspermus,TRUE
Synostemon umbrosus I.Telford & J.J.Bruhl,Synostemon umbrosus,TRUE
Austrobuxus megacarpus P.I.Forst.,Austrobuxus megacarpus,TRUE
Austrobuxus swainii (Beuzev. & C.T.White) Airy Shaw,Austrobuxus swainii,TRUE
Choriceras majus Airy Shaw,Choriceras majus,TRUE
Choriceras tricorne (Benth.) Airy Shaw,Choriceras tricorne,TRUE
Dissiliaria baloghioides F.Muell. ex Baill.,Dissiliaria baloghioides,TRUE
Dissiliaria indistincta P.I.Forst.,Dissiliaria indistincta,TRUE
Dissiliaria laxinervis Airy Shaw,Dissiliaria laxinervis,TRUE
Dissiliaria muelleri Baill.,Dissiliaria muelleri,TRUE
Dissiliaria surculosa P.I.Forst.,Dissiliaria surculosa,TRUE
Dissiliaria tuckeri P.I.Forst.,Dissiliaria tuckeri,TRUE
Micrantheum demissum F.Muell.,Micrantheum demissum,TRUE
Micrantheum ericoides Desf.,Micrantheum ericoides,TRUE
Micrantheum hexandrum Hook.f.,Micrantheum hexandrum,TRUE
Micrantheum serpentinum Orchard,Micrantheum serpentinum,TRUE
Neoroepera banksii Benth.,Neoroepera banksii,TRUE
Neoroepera buxifolia Mull.Arg. & F.Muell.,Neoroepera buxifolia,TRUE
Petalostigma banksii Britten & S.Moore,Petalostigma banksii,TRUE
Petalostigma pachyphyllum Airy Shaw,Petalostigma pachyphyllum,TRUE
Petalostigma pubescens Domin,Petalostigma pubescens,TRUE
Petalostigma quadriloculare F.Muell.,Petalostigma quadriloculare,TRUE
Petalostigma triloculare Müll.Arg.,Petalostigma triloculare,TRUE
Stachystemon axillaris A.S.George,Stachystemon axillaris,TRUE
Stachystemon brachyphyllus Müll.Arg.,Stachystemon brachyphyllus,TRUE
Stachystemon intricatus Halford & R.J.F.Hend.,Stachystemon intricatus,TRUE
Stachystemon mucronatus Halford & R.J.F.Hend.,Stachystemon mucronatus,TRUE
Stachystemon nematophorus (F.Muell.) Halford & R.J.F.Hend.,Stachystemon nematophorus,TRUE
Stachystemon polyandrus (F.Muell.) Benth.,Stachystemon polyandrus,TRUE
Stachystemon vermicularis Planch.,Stachystemon vermicularis,TRUE
Stachystemon vinosus Halford & R.J.F.Hend.,Stachystemon vinosus,TRUE
Stachystemon virgatus (Klotzsch) Halford & R.J.F.Hend.,Stachystemon virgatus,TRUE
Whyanbeelia terrae-reginae Airy Shaw & B.Hyland,Whyanbeelia terrae-reginae,TRUE
Cladopus queenslandicus (Domin) C.D.K.Cook & Rutish.,Cladopus queenslandicus,TRUE
"Malaccotristicha australis (C.Cusset & G.Cusset) M.Kato, Y.Kita & Koi",Malaccotristicha australis,TRUE
Drypetes acuminata P.I.Forst.,Drypetes acuminata,TRUE
Drypetes deplanchei (Brongn. & Gris) Merr.,Drypetes deplanchei,TRUE
Drypetes iodoformis L.S.Sm. ex P.I.Forst.,Drypetes iodoformis,TRUE
Drypetes vernicosa P.I.Forst.,Drypetes vernicosa,TRUE
Bruguiera cylindrica (L.) Blume,Bruguiera cylindrica,TRUE
Bruguiera exaristata Ding Hou,Bruguiera exaristata,TRUE
Bruguiera gymnorhiza (L.) Savigny,Bruguiera gymnorhiza,TRUE
Bruguiera parviflora (Roxb.) Wight & Arn. ex Griff.,Bruguiera parviflora,TRUE
Bruguiera sexangula (Lour.) Poir.,Bruguiera sexangula,TRUE
Carallia brachiata (Lour.) Merr.,Carallia brachiata,TRUE
"Ceriops australis (C.T.White) Ballment, T.J.Sm. & J.A.Stoddart",Ceriops australis,TRUE
"Ceriops pseudodecandra Sheue, H.Y.Liu, C.C.Tsai & Yuen P.Yang",Ceriops pseudodecandra,TRUE
Ceriops tagal (Perr.) C.B.Rob.,Ceriops tagal,TRUE
Rhizophora apiculata Blume,Rhizophora apiculata,TRUE
Rhizophora mucronata Poir.,Rhizophora mucronata,TRUE
Rhizophora stylosa Griff.,Rhizophora stylosa,TRUE
Casearia costulata Jessup,Casearia costulata,TRUE
Casearia dallachii F.Muell.,Casearia dallachii,TRUE
Casearia grayi Jessup,Casearia grayi,TRUE
Casearia grewiifolia Vent.,Casearia grewiifolia,TRUE
Casearia multinervosa Sleumer,Casearia multinervosa,TRUE
Dovyalis caffra (Hook.f. & Harv.) Hook.f.,Dovyalis caffra,FALSE
Flacourtia indica (Burm.f.) Merr.,Flacourtia indica,FALSE
Flacourtia jangomas (Lour.) Raeusch.,Flacourtia jangomas,FALSE
Flacourtia territorialis Airy Shaw,Flacourtia territorialis,TRUE
Homalium alnifolium Thwaites & F.Muell. ex F.Muell.,Homalium alnifolium,TRUE
Homalium brachybotrys (F.Muell.) F.Muell.,Homalium brachybotrys,TRUE
Homalium circumpinnatum F.M.Bailey,Homalium circumpinnatum,TRUE
Populus alba L.,Populus alba,FALSE
Populus deltoides L.,Populus deltoides,FALSE
Populus nigra L.,Populus nigra,FALSE
Populus tremula L.,Populus tremula,FALSE
Salix alba L.,Salix alba,FALSE
Salix babylonica L.,Salix babylonica,FALSE
Salix cinerea L.,Salix cinerea,FALSE
Salix myricoides Muhl.,Salix myricoides,FALSE
Salix nigra Marshall,Salix nigra,FALSE
Salix purpurea L.,Salix purpurea,FALSE
Salix viminalis L.,Salix viminalis,FALSE
Scolopia braunii (Klotzsch) Sleumer,Scolopia braunii,TRUE
Xylosma maidenii Sleumer,Xylosma maidenii,TRUE
Xylosma ovata Benth.,Xylosma ovata,TRUE
Xylosma parvifolia Jessup,Xylosma parvifolia,TRUE
Xylosma terrae-reginae C.T.White & Sleumer,Xylosma terrae-reginae,TRUE
Hybanthus aurantiacus (F.Muell. ex Benth.) F.Muell.,Hybanthus aurantiacus,TRUE
Hybanthus bennettiae R.L.Barrett,Hybanthus bennettiae,TRUE
Hybanthus calycinus (DC.) F.Muell.,Hybanthus calycinus,TRUE
Hybanthus cymulosus C.A.Gardner,Hybanthus cymulosus,TRUE
Hybanthus debilissimus F.Muell.,Hybanthus debilissimus,TRUE
Hybanthus enneaspermus (L.) F.Muell.,Hybanthus enneaspermus,TRUE
Hybanthus epacroides (C.A.Gardner) Melch.,Hybanthus epacroides,TRUE
Hybanthus floribundus (Lindl.) F.Muell.,Hybanthus floribundus,TRUE
Hybanthus monopetalus (Schult.) Domin,Hybanthus monopetalus,TRUE
Hybanthus stellarioides (Domin) P.I.Forst.,Hybanthus stellarioides,TRUE
Hybanthus vernonii (F.Muell.) F.Muell.,Hybanthus vernonii,TRUE
Hybanthus volubilis E.M.Benn.,Hybanthus volubilis,TRUE
Melicytus angustifolius (DC.) Garn.-Jones,Melicytus angustifolius,TRUE
Melicytus dentatus (DC.) Molloy & Mabb.,Melicytus dentatus,TRUE
Melicytus latifolius (Endl.) P.S.Green,Melicytus latifolius,TRUE
Melicytus novae-zelandiae (A.Cunn.) P.S.Green,Melicytus novae-zelandiae,TRUE
Melicytus ramiflorus J.R.Forst. & G.Forst.,Melicytus ramiflorus,TRUE
Rinorea bengalensis (Wall.) Kuntze,Rinorea bengalensis,TRUE
Viola arvensis Murray,Viola arvensis,FALSE
Viola banksii K.R.Thiele & Prober,Viola banksii,TRUE
Viola betonicifolia Sm.,Viola betonicifolia,TRUE
Viola caleyana G.Don,Viola caleyana,TRUE
Viola cleistogamoides (L.G.Adams) Seppelt,Viola cleistogamoides,TRUE
Viola cunninghamii Hook.f.,Viola cunninghamii,TRUE
Viola eminens K.R.Thiele & Prober,Viola eminens,TRUE
Viola fuscoviolacea (L.G.Adams) T.A.James,Viola fuscoviolacea,TRUE
Viola hederacea Labill.,Viola hederacea,TRUE
Viola improcera L.G.Adams,Viola improcera,TRUE
Viola odorata L.,Viola odorata,FALSE
Viola pedata L.,Viola pedata,FALSE
Viola perreniformis (L.G.Adams) R.J.Little & Leiper,Viola perreniformis,TRUE
Viola riviniana Rchb.,Viola riviniana,FALSE
Viola sieberiana Spreng.,Viola sieberiana,TRUE
Viola silicestris K.R.Thiele & Prober,Viola silicestris,TRUE
Viola tricolor L.,Viola tricolor,FALSE
Pilostyles coccoidea K.R.Thiele,Pilostyles coccoidea,TRUE
Pilostyles collina Dell,Pilostyles collina,TRUE
Pilostyles hamiltonii C.A.Gardner,Pilostyles hamiltonii,TRUE
Bixa orellana L.,Bixa orellana,FALSE
Cochlospermum arafuricum Cowie & R.A.Kerrigan,Cochlospermum arafuricum,TRUE
Cochlospermum fraseri Planch.,Cochlospermum fraseri,TRUE
Cochlospermum gillivraei Benth.,Cochlospermum gillivraei,TRUE
Cochlospermum gregorii F.Muell.,Cochlospermum gregorii,TRUE
"Cochlospermum macnamarae Hislop, K.R.Thiele & Brassington",Cochlospermum macnamarae,TRUE
Cistus creticus L.,Cistus creticus,FALSE
Cistus inflatus Pourr. ex Demoly,Cistus inflatus,FALSE
Cistus ladanifer L.,Cistus ladanifer,FALSE
Cistus monspeliensis L.,Cistus monspeliensis,FALSE
Cistus salviifolius L.,Cistus salviifolius,FALSE
Abelmoschus ficulneus (L.) Wight,Abelmoschus ficulneus,TRUE
Abelmoschus manihot (L.) Medik.,Abelmoschus manihot,TRUE
Abelmoschus moschatus Medik.,Abelmoschus moschatus,TRUE
Abroma molle DC.,Abroma molle,TRUE
Abutilon amplum Benth.,Abutilon amplum,TRUE
Abutilon auritum (Wall. ex Link) Sweet,Abutilon auritum,TRUE
Abutilon calliphyllum Domin,Abutilon calliphyllum,TRUE
Abutilon cryptopetalum (F.Muell.) F.Muell. ex Benth.,Abutilon cryptopetalum,TRUE
Abutilon cunninghamii Benth.,Abutilon cunninghamii,TRUE
Abutilon fraseri (Hook.) Walp.,Abutilon fraseri,TRUE
Abutilon fugax Domin,Abutilon fugax,TRUE
Abutilon geranioides (DC.) Benth.,Abutilon geranioides,TRUE
Abutilon grandifolium (Willd.) Sweet,Abutilon grandifolium,FALSE
Abutilon guineense (Schumach.) Baker f. ex Exell,Abutilon guineense,FALSE
Abutilon halophilum F.Muell. ex Schltdl.,Abutilon halophilum,TRUE
Abutilon hannii Baker f.,Abutilon hannii,TRUE
Abutilon indicum (L.) Sweet,Abutilon indicum,TRUE
Abutilon julianae Endl.,Abutilon julianae,TRUE
Abutilon lepidum (F.Muell.) A.S.Mitch.,Abutilon lepidum,TRUE
Abutilon leucopetalum (F.Muell.) F.Muell. ex Benth.,Abutilon leucopetalum,TRUE
Abutilon listeri Baker f.,Abutilon listeri,TRUE
Abutilon macrum F.Muell.,Abutilon macrum,TRUE
Abutilon malvifolium (Benth.) J.M.Black,Abutilon malvifolium,TRUE
Abutilon micropetalum Benth.,Abutilon micropetalum,TRUE
Abutilon nobile Domin,Abutilon nobile,TRUE
Abutilon otocarpum F.Muell.,Abutilon otocarpum,TRUE
Abutilon oxycarpum (F.Muell.) F.Muell. ex Benth.,Abutilon oxycarpum,TRUE
Abutilon persicum (Burm.f.) Merr.,Abutilon persicum,TRUE
Abutilon pictum (Gillies ex Hook. & Arn.) Walp.,Abutilon pictum,FALSE
Abutilon subviscosum Benth.,Abutilon subviscosum,TRUE
Abutilon theophrasti Medik.,Abutilon theophrasti,FALSE
Abutilon tubulosum (Hook.) Walp.,Abutilon tubulosum,TRUE
Adansonia gregorii F.Muell.,Adansonia gregorii,TRUE
Alcea rosea L.,Alcea rosea,FALSE
Althaea australis W.R.Barker,Althaea australis,TRUE
Alyogyne cuneiformis (DC.) Lewton,Alyogyne cuneiformis,TRUE
Alyogyne hakeifolia (Giord.) Alef.,Alyogyne hakeifolia,TRUE
Alyogyne huegelii (Endl.) Fryxell,Alyogyne huegelii,TRUE
Alyogyne pinoniana (Gaudich.) Fryxell,Alyogyne pinoniana,TRUE
Androcalva adenothalia C.F.Wilkins,Androcalva adenothalia,TRUE
Androcalva aphrix C.F.Wilkins,Androcalva aphrix,TRUE
